"","Plot ID","Plot Type","Focal Species.x","Plot Notes","Plot Location.x","OBJECTID.x","parent_global_id_PLOT","created_user.x","created_date.x","last_edited_user.x","last_edited_date.x","Position source type","Receiver Name","Latitude","Longitude","Altitude","Horizontal Accuracy (m)","Vertical Accuracy (m)","Fix Time","Fix Type","Correction Age","Station ID","Number of Satellites","PDOP","HDOP","VDOP","Direction of travel (°)","Speed (km/h)","Compass reading (°)","Average Horizontal Accuracy (m)","Average Vertical Accuracy (m)","Averaged Positions","Standard Deviation (m)","x","y","Survey Date","Recorders","Survey Notes","Plot Location.y","Focal Species.y","OBJECTID.y","parent_global_id","created_user.y","created_date.y","last_edited_user.y","last_edited_date.y","Foliar Sample Tree IDs","Top Canopy","Ground Cover","Notes","OBJECTID","GlobalID","created_user","created_date","last_edited_user","last_edited_date","Distance (m)","Manual Distance (m)","Transect Type"
"284","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,265,"2552944e-b3a4-4cb6-b111-8069c7fc3d08","erikjdesilva16","5/18/2023 2:01:49 AM","erikjdesilva16","5/18/2023 2:01:49 AM",9,NA,"north"
"285","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","r",NA,266,"0a11595f-2038-42c1-98f4-fc87a3279d3b","erikjdesilva16","5/18/2023 2:02:14 AM","erikjdesilva16","5/18/2023 2:02:14 AM",9.5,NA,"north"
"286","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,267,"304ede18-f4b6-4479-aa60-63a75626a660","erikjdesilva16","5/18/2023 2:02:28 AM","erikjdesilva16","5/18/2023 2:02:28 AM",10,NA,"north"
"287","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,268,"63b44abe-62f4-430e-8f93-ca2ec83072ca","erikjdesilva16","5/18/2023 2:02:43 AM","erikjdesilva16","5/18/2023 2:02:43 AM",10.5,NA,"north"
"288","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"pg","hl",NA,269,"436657b8-d43f-410b-ac83-05fe6c4c0900","erikjdesilva16","5/18/2023 2:03:11 AM","erikjdesilva16","5/18/2023 2:03:11 AM",11,NA,"north"
"289","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,270,"376f198f-f3f9-42f9-bc07-01a935ccf4e1","erikjdesilva16","5/18/2023 2:03:28 AM","erikjdesilva16","5/18/2023 2:03:46 AM",11.5,NA,"north"
"290","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","so",NA,271,"7cff0786-778d-45b8-a1ca-60487d9e0f77","erikjdesilva16","5/18/2023 2:04:18 AM","erikjdesilva16","5/18/2023 2:04:18 AM",12,NA,"north"
"291","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,272,"7cec8a68-d5d3-4f24-83f1-53f1ab53f591","erikjdesilva16","5/18/2023 2:04:40 AM","erikjdesilva16","5/18/2023 2:04:40 AM",12.5,NA,"north"
"292","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,273,"43e71218-4e3e-4e35-8fde-4e22e383de28","erikjdesilva16","5/18/2023 2:05:17 AM","erikjdesilva16","5/18/2023 2:05:17 AM",0.5,NA,"east"
"293","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","r",NA,274,"dce9cda0-18f7-401f-9789-b7a5ea8483f7","erikjdesilva16","5/18/2023 2:05:29 AM","erikjdesilva16","5/18/2023 2:05:29 AM",1,NA,"east"
"294","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,275,"e827013c-2498-4b37-bd94-d12dc20355fa","erikjdesilva16","5/18/2023 2:05:44 AM","erikjdesilva16","5/18/2023 2:05:44 AM",1.5,NA,"east"
"295","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","r",NA,276,"527d6d70-c2b4-4ad7-bdb6-88dd0e268e42","erikjdesilva16","5/18/2023 2:06:01 AM","erikjdesilva16","5/18/2023 2:06:01 AM",2,NA,"east"
"296","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,277,"6a6210a3-1375-4f3e-a608-3ec0b0fa798b","erikjdesilva16","5/18/2023 2:06:45 AM","erikjdesilva16","5/18/2023 2:06:45 AM",2.5,NA,"east"
"297","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"pg","hl",NA,278,"b9b14eaf-8876-4ad1-ad88-75b03bc41e79","erikjdesilva16","5/18/2023 2:07:05 AM","erikjdesilva16","5/18/2023 2:07:05 AM",3,NA,"east"
"298","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,279,"bcc72a6f-e2ac-452a-9907-0f26f7caf2c7","erikjdesilva16","5/18/2023 2:07:22 AM","erikjdesilva16","5/18/2023 2:07:22 AM",3.5,NA,"east"
"299","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,280,"53762933-d3d0-4c60-9c6b-b83f1c0d5d9b","erikjdesilva16","5/18/2023 2:07:42 AM","erikjdesilva16","5/18/2023 2:07:42 AM",4,NA,"east"
"300","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,281,"3fa04148-41ee-44e6-8daf-b6aaf652bd43","erikjdesilva16","5/18/2023 2:08:00 AM","erikjdesilva16","5/18/2023 2:08:00 AM",4.5,NA,"east"
"301","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,282,"e94cab3e-04f0-4074-90a9-4b843748a173","erikjdesilva16","5/18/2023 2:08:13 AM","erikjdesilva16","5/18/2023 2:08:13 AM",5,NA,"east"
"302","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,283,"f218702c-0f59-4e17-b2b6-5fa21f3dd66e","erikjdesilva16","5/18/2023 2:08:31 AM","erikjdesilva16","5/18/2023 2:08:31 AM",5.5,NA,"east"
"303","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","wl",NA,284,"dc83a9f1-b738-4cd4-bc3e-359b6886566a","erikjdesilva16","5/18/2023 2:08:48 AM","erikjdesilva16","5/18/2023 2:08:48 AM",6,NA,"east"
"304","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,285,"013f8470-f7ab-4ce9-9d4d-d6f7f5bdc6c9","erikjdesilva16","5/18/2023 2:09:28 AM","erikjdesilva16","5/18/2023 2:09:28 AM",6.5,NA,"east"
"305","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","r",NA,286,"ed2fad3b-48cf-48cb-aa0c-37097d0a6c12","erikjdesilva16","5/18/2023 2:09:56 AM","erikjdesilva16","5/18/2023 2:09:56 AM",7,NA,"east"
"306","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,287,"d9f81860-7c4d-4672-9607-a964874771f4","erikjdesilva16","5/18/2023 2:10:20 AM","erikjdesilva16","5/18/2023 2:10:20 AM",7.5,NA,"east"
"307","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","wl",NA,288,"ab70c8e5-84f9-400f-a0ec-1f2f230b48b7","erikjdesilva16","5/18/2023 2:10:36 AM","erikjdesilva16","5/18/2023 2:10:36 AM",8,NA,"east"
"308","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","wl",NA,289,"023b6c6b-75aa-4371-bec4-3767652eed04","erikjdesilva16","5/18/2023 2:11:09 AM","erikjdesilva16","5/18/2023 2:11:09 AM",8.5,NA,"east"
"309","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","hl",NA,290,"2e18314c-f037-4c82-b503-39e62c36d039","erikjdesilva16","5/18/2023 2:11:29 AM","erikjdesilva16","5/18/2023 2:11:29 AM",9,NA,"east"
"310","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"pg","r",NA,291,"02d7d5d8-16f0-4acb-8ed1-5a0a77beb985","erikjdesilva16","5/18/2023 2:11:45 AM","erikjdesilva16","5/18/2023 2:11:45 AM",9.5,NA,"east"
"311","DN040","DISES","Quercus emoryi","slope!!",9,33,"e7eb2cce-b999-4521-a4ee-1f10d9ed92d5","erikjdesilva16","5/17/2023 11:19:23 PM","erikjdesilva16","5/17/2023 11:19:23 PM",3,"Bad Elf Flex #152197",31.478803225,-110.668556038333,1469.52899996948,0.00721110255092798,0.012,"5/17/2023 11:18:27 PM",4,2,11,9,1,0.5,0.800000011920929,11.17,0.05555999999952,16.0444046433997,NA,NA,NA,NA,-110.668556038206,31.4788032247035,"5/17/2023 11:19:51 PM","MA MB MQ ln SG ar",NA,9,"Quercus emoryi",35,"e085727f-1ab8-4b6e-8465-bd460a7d3928","erikjdesilva16","5/17/2023 11:23:39 PM","erikjdesilva16","5/17/2023 11:23:39 PM",NA,"np","r",NA,292,"5c09beaa-85f1-4c32-a108-d5da19b9cd84","erikjdesilva16","5/18/2023 2:11:59 AM","erikjdesilva16","5/18/2023 2:11:59 AM",10,NA,"east"
